STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
1001099999,2016-05-26,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",3.33,22,35.6,22,1005.0,17,3.8,17,4.3,6,13.6,22,20.0,25.6,40.6,*,35.6, ,0.01,G,999.9,10000
1001099999,2016-05-27,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",3.72,24,34.4,24,1010.3,24,9.1,24,7.5,6,8.8,24,16.1,24.5,44.1, ,37.6, ,0.02,G,999.9,10000
1001099999,2016-05-28,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",3.61,24,36.7,24,1019.8,24,18.6,24,1.1,6,6.6,24,11.5,13.4,40.6,*,37.0,*,0.33,G,999.9,100000
1001099999,2016-05-29,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",4.11,24,37.0,24,1021.7,24,20.5,24,11.4,6,5.7,24,11.7,14.4,41.0,*,37.8, ,0.0,G,999.9,0
1001099999,2016-05-30,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.17,24,38.1,24,1020.9,24,19.7,24,10.1,6,5.9,24,10.3,18.6,44.2, ,38.7,*,0.17,G,999.9,110000
1001099999,2016-05-31,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",4.44,24,31.4,24,1028.0,24,26.8,24,9.3,6,10.6,24,17.5,22.3,46.4, ,36.3, ,0.0,G,999.9,100000
1001099999,2016-06-01,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",2.83,24,34.5,24,1030.8,24,29.6,24,3.4,6,8.1,24,21.0,28.0,45.9, ,34.3, ,0.0,G,999.9,110000
1001099999,2016-06-02,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",3.83,24,30.3,24,1026.8,24,25.6,24,16.6,6,18.0,24,33.0,38.3,44.2, ,36.0,*,0.0,G,999.9,0
1001099999,2016-06-03,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",4.61,24,29.2,24,1031.1,24,29.9,24,22.8,6,8.4,24,19.4,27.8,46.2, ,36.0, ,0.0,G,999.9,0
1001099999,2016-06-04,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",2.56,24,34.6,24,1022.0,24,20.8,24,4.4,6,4.2,24,7.8,11.7,40.5, ,34.9,*,0.01,G,999.9,110000
1001099999,2016-06-05,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",2.28,24,33.2,24,1022.2,24,21.0,24,8.9,6,8.8,24,17.5,24.5,38.8, ,34.5, ,0.0,G,999.9,100000
1001099999,2016-06-06,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.72,24,30.5,24,1023.6,24,22.4,24,11.4,6,13.1,24,19.4,28.2,37.9, ,33.1, ,0.0,G,999.9,100000
1001099999,2016-06-07,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.72,24,27.4,24,1026.3,24,25.1,24,20.2,6,11.3,24,25.3,30.5,39.4, ,31.6, ,0.0,G,999.9,0
1001099999,2016-06-08,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",4.33,24,27.5,24,1024.5,24,23.3,24,16.6,6,13.8,24,28.2,38.5,46.4, ,31.5, ,0.0,G,999.9,100000
1001099999,2016-06-09,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.5,24,30.6,24,1023.9,24,22.8,24,10.9,6,5.8,24,13.6,19.4,37.8, ,30.9, ,0.0,G,999.9,0
1001099999,2016-06-10,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",1.94,24,31.9,24,1020.7,24,19.5,24,14.0,6,6.8,24,13.6,17.9,39.7, ,31.6, ,0.0,G,999.9,100000
1001099999,2016-06-11,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",3.17,24,34.3,24,1016.8,24,15.6,24,14.0,6,5.0,24,11.1,14.6,38.8, ,36.1, ,0.0,G,999.9,10000
1001099999,2016-06-12,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",3.17,24,34.7,24,1013.8,24,12.6,24,9.4,6,7.5,24,14.6,20.4,41.5, ,34.9,*,0.4,G,0.4,10000
1001099999,2016-06-13,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",2.94,24,32.6,24,1015.8,24,14.6,24,12.4,6,6.6,24,13.4,15.2,40.8, ,34.7, ,0.0,G,999.9,0
1001099999,2016-06-14,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",2.67,24,31.2,24,1018.3,24,17.1,24,17.6,6,4.5,24,9.1,10.7,39.4, ,34.7,*,0.0,G,999.9,10000
1001099999,2016-06-15,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",3.11,24,31.6,24,1019.3,24,18.1,24,17.6,6,5.5,24,9.7,13.6,39.9, ,34.7, ,0.0,G,999.9,10000
1001099999,2016-06-16,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",2.89,24,31.4,24,1016.4,24,15.2,24,10.4,6,5.4,24,11.7,14.8,40.1, ,34.9, ,0.02,G,999.9,1000
1001099999,2016-06-17,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",4.22,24,33.3,24,1018.2,24,17.0,24,12.4,5,5.7,24,13.8,21.4,42.4, ,36.7, ,0.0,G,999.9,0
1001099999,2016-06-18,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.56,24,39.2,24,1018.6,24,17.4,24,5.3,6,2.7,23,5.8,999.9,43.2, ,39.9, ,0.0,G,999.9,110000
1001099999,2016-06-19,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.0,24,39.3,24,1014.9,24,13.7,24,5.3,6,5.4,24,9.7,999.9,42.8, ,39.9,*,0.02,G,999.9,100000
1001099999,2016-06-20,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.78,24,39.6,24,1010.4,24,9.2,24,9.6,6,9.6,24,13.6,16.3,44.2, ,40.6, ,0.01,G,999.9,100000
1001099999,2016-06-21,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.67,24,40.4,24,1010.1,24,8.9,24,11.4,6,6.0,24,11.7,13.8,46.6, ,41.7, ,0.0,G,999.9,10000
1001099999,2016-06-22,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.94,24,40.1,24,1010.3,24,9.1,24,20.7,6,3.7,23,5.8,999.9,46.4, ,41.7, ,0.0,G,999.9,10000
1001099999,2016-06-23,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.44,24,41.8,24,1009.0,24,7.8,24,4.9,6,6.0,22,12.6,16.3,45.1,*,41.7,*,0.03,G,999.9,100000
1001099999,2016-06-24,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.61,24,38.6,24,1009.5,24,8.3,24,12.7,6,6.1,24,13.6,19.8,45.0, ,39.2, ,0.02,G,999.9,0
1001099999,2016-06-25,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.89,24,41.2,24,1010.6,24,9.4,24,0.8,6,6.1,24,9.1,13.4,43.5, ,41.0, ,0.01,G,999.9,110000
1001099999,2016-06-26,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.06,24,41.9,24,1009.0,24,7.8,24,0.8,6,5.7,24,10.9,16.5,44.1,*,40.8, ,0.04,G,999.9,110000
1001099999,2016-06-27,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.72,24,43.1,24,1008.5,24,7.4,24,12.4,6,6.4,23,21.8,31.1,48.9, ,42.4, ,0.17,G,999.9,100000
1001099999,2016-06-28,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.83,24,41.8,24,1001.3,24,0.2,24,4.4,6,12.3,24,31.1,32.1,48.0, ,40.8, ,0.03,G,999.9,110000
1001099999,2016-06-29,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.61,24,42.1,24,1009.9,24,8.7,24,3.9,6,2.8,23,5.8,999.9,46.4, ,42.3,*,0.0,G,999.9,110000
1001099999,2016-06-30,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.94,24,41.7,24,1011.5,24,10.3,24,16.3,6,4.7,24,9.7,13.6,47.3, ,41.0, ,0.02,G,999.9,100000
1001099999,2016-07-01,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",8.17,24,41.8,24,1004.3,24,3.2,24,20.2,6,8.1,24,16.1,20.6,54.0, ,42.6, ,0.0,G,999.9,10000
1001099999,2016-07-02,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.67,24,41.1,24,1002.6,24,1.5,24,5.7,6,6.7,24,13.6,18.8,46.4, ,41.9,*,0.06,G,999.9,100000
1001099999,2016-07-03,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.06,24,39.4,24,1001.2,24,0.0,24,0.5,6,20.1,24,25.3,31.7,43.7,*,39.4,*,0.0,G,999.9,110000
1001099999,2016-07-04,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",4.44,24,35.8,24,1007.0,24,5.8,24,9.1,6,21.6,24,25.3,32.8,43.5, ,38.1, ,0.06,G,999.9,10000
1001099999,2016-07-05,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.89,24,36.0,24,1015.7,24,14.5,24,18.1,6,20.9,24,27.2,32.4,46.9, ,39.4,*,0.0,G,999.9,0
1001099999,2016-07-06,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",4.39,24,36.0,24,1015.8,24,14.6,24,11.9,6,21.5,24,29.1,33.0,43.0, ,37.0, ,0.0,G,999.9,100000
1001099999,2016-07-07,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",4.39,24,37.2,24,1008.1,24,6.9,24,9.5,6,14.0,24,23.3,33.0,41.5, ,37.8,*,0.01,G,999.9,10000
1001099999,2016-07-08,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.61,24,40.5,24,1013.2,24,12.0,24,11.5,6,12.8,24,17.5,20.8,46.9, ,40.3, ,0.0,G,999.9,10000
1001099999,2016-07-09,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.44,24,39.1,24,1015.8,24,14.6,24,8.0,6,12.3,24,22.7,29.3,45.5, ,37.0, ,0.0,G,999.9,110000
1001099999,2016-07-10,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.83,24,38.1,24,1015.0,24,13.8,24,11.9,6,11.5,24,25.3,32.4,48.6,*,40.5,*,0.0,G,999.9,100000
1001099999,2016-07-11,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",3.67,24,35.8,24,1012.9,24,11.7,24,2.4,6,22.4,24,29.1,36.9,48.6, ,36.3, ,0.0,G,999.9,100000
1001099999,2016-07-12,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",4.22,24,35.8,24,1011.9,24,10.7,24,12.4,6,18.5,24,28.0,35.0,43.9, ,35.8, ,0.0,G,999.9,0
1001099999,2016-07-13,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.06,24,37.5,24,1015.1,24,13.9,24,3.7,6,8.8,24,21.4,22.9,47.8, ,37.6, ,0.0,E,999.9,110000
1001099999,2016-07-14,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.67,24,37.9,24,1016.4,24,15.2,24,6.2,6,12.2,24,22.0,27.8,45.9,*,36.9,*,0.0,G,999.9,100000
1001099999,2016-07-15,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.33,24,39.1,24,1016.6,24,15.4,24,8.8,6,5.1,24,9.7,31.5,46.0, ,41.4,*,0.0,G,999.9,100000
1001099999,2016-07-16,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.78,24,40.0,24,1014.6,24,13.4,24,16.1,6,3.9,24,9.7,999.9,49.3, ,40.6, ,0.0,G,999.9,100000
1001099999,2016-07-17,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.28,24,40.3,24,1012.2,24,11.0,24,14.0,6,9.1,24,15.7,24.1,49.3, ,43.0, ,0.0,G,999.9,10000
1001099999,2016-07-18,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.83,24,38.6,24,1010.2,24,9.0,24,10.9,6,11.4,24,25.3,29.3,45.9, ,39.0,*,0.0,G,999.9,100000
1001099999,2016-07-19,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.94,24,38.0,24,1013.0,24,11.8,24,2.7,6,13.0,24,21.4,27.4,44.6, ,38.7, ,0.0,G,999.9,110000
1001099999,2016-07-20,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.78,24,38.9,24,1014.7,24,13.5,24,14.6,6,5.4,24,11.8,18.3,46.8, ,38.7, ,0.0,G,999.9,100000
1001099999,2016-07-21,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",8.28,24,43.7,24,1014.5,24,13.4,24,13.6,6,5.0,24,11.7,11.8,50.9, ,40.8, ,0.0,G,999.9,10000
1001099999,2016-07-22,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",9.22,24,46.3,24,1014.7,24,13.5,24,10.4,6,7.5,23,14.6,16.5,52.2, ,45.7, ,0.05,G,999.9,10000
1001099999,2016-07-23,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",9.06,23,45.5,23,1017.4,23,16.2,23,12.4,5,2.8,23,5.8,10.9,52.3, ,43.0,*,0.0,G,999.9,100000
1001099999,2016-07-24,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",9.61,24,47.3,24,1020.3,24,19.1,24,3.2,6,2.9,24,4.5,999.9,51.8, ,47.7,*,0.0,G,999.9,110000
1001099999,2016-07-25,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",9.78,24,47.5,24,1019.5,24,18.4,24,3.9,6,2.1,24,3.9,999.9,52.2, ,47.7, ,0.0,G,999.9,110000
1001099999,2016-07-26,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",9.78,24,45.8,24,1018.8,24,17.6,24,14.0,6,5.4,24,17.5,22.9,52.5, ,47.3,*,0.0,G,999.9,0
1001099999,2016-07-27,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",8.33,24,40.9,24,1018.5,24,17.3,24,12.4,6,7.5,24,12.4,22.3,50.0, ,45.5, ,0.0,G,999.9,0
1001099999,2016-07-28,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.61,24,39.7,24,1017.4,24,16.2,24,15.5,6,12.5,24,26.0,34.8,49.5, ,42.3,*,0.0,G,999.9,0
1001099999,2016-07-29,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.67,24,38.4,24,1018.1,24,16.9,24,19.2,6,17.0,24,28.0,37.1,47.3, ,41.2, ,0.0,G,999.9,10000
1001099999,2016-07-30,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.56,24,37.0,24,1022.0,24,20.8,24,11.9,6,12.8,24,22.3,35.4,48.2, ,41.2,*,0.0,G,999.9,0
1001099999,2016-07-31,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.67,24,37.6,24,1023.1,24,21.9,24,14.5,6,12.7,24,21.4,29.1,49.3, ,39.6,*,0.0,G,999.9,0
1001099999,2016-08-01,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",4.89,24,37.3,24,1022.5,24,21.3,24,11.5,6,11.7,24,21.0,25.8,46.2, ,37.8, ,0.0,G,999.9,100000
1001099999,2016-08-02,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.11,24,36.6,24,1019.0,24,17.8,24,20.7,6,6.0,24,11.7,15.9,44.1, ,39.6, ,0.0,G,999.9,0
1001099999,2016-08-03,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.72,24,37.8,24,1014.4,24,13.2,24,14.0,6,8.4,24,12.2,16.5,46.4, ,38.8, ,0.0,G,999.9,0
1001099999,2016-08-04,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.0,24,41.3,24,1012.0,24,10.8,24,8.0,6,4.8,24,10.9,15.5,46.2, ,41.2,*,0.0,G,999.9,10000
1001099999,2016-08-05,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.28,24,37.2,24,1012.2,24,11.0,24,12.2,6,7.2,24,13.6,16.9,45.3, ,39.2, ,0.04,G,999.9,110000
1001099999,2016-08-06,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.83,24,40.2,24,1009.9,24,8.8,24,14.5,6,8.8,24,15.5,22.9,49.6, ,41.4, ,0.0,G,999.9,0
1001099999,2016-08-07,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.06,24,38.1,24,1007.6,24,6.4,24,8.8,6,16.1,24,23.3,33.2,46.0,*,41.0, ,0.03,G,999.9,10000
1001099999,2016-08-08,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.17,24,34.7,24,1012.3,24,11.1,24,6.2,6,18.3,24,23.3,35.7,44.2, ,39.4, ,0.0,G,999.9,10000
1001099999,2016-08-09,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",4.89,24,35.8,24,1013.0,24,11.8,24,12.4,6,14.6,24,21.4,29.7,42.3, ,39.6, ,0.11,G,999.9,10000
1001099999,2016-08-10,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.06,24,37.2,24,1012.0,24,10.8,24,18.8,6,11.8,24,17.5,25.8,46.6, ,38.7, ,0.15,G,999.9,10000
1001099999,2016-08-11,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.22,24,36.7,24,1011.7,24,10.5,24,19.2,6,4.8,24,9.7,13.2,46.0, ,40.3, ,0.0,G,999.9,0
1001099999,2016-08-12,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.39,24,39.3,24,1010.7,24,9.6,24,21.2,6,3.7,23,6.2,999.9,49.6, ,38.3, ,0.0,G,999.9,0
1001099999,2016-08-13,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",8.33,24,42.9,24,1009.5,24,8.4,24,25.4,6,6.5,24,9.7,16.5,49.1, ,44.2, ,0.0,G,999.9,10000
1001099999,2016-08-14,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",8.5,24,44.9,24,1006.6,24,5.5,24,6.7,6,10.5,24,21.4,999.9,48.4, ,46.2, ,0.3,G,999.9,10000
1001099999,2016-08-15,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.89,24,43.6,24,1013.2,24,12.0,24,10.9,6,7.7,24,17.5,21.4,48.0, ,44.4, ,0.43,G,999.9,10000
1001099999,2016-08-16,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",8.5,24,46.0,24,1007.3,24,6.2,24,1.3,6,10.9,18,17.5,22.5,48.7, ,45.5, ,0.67,G,0.8,10000
1001099999,2016-08-17,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.89,24,45.1,24,1011.8,24,10.7,24,0.2,6,6.5,17,11.7,18.1,48.4, ,44.2, ,0.21,G,999.9,110000
1001099999,2016-08-18,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",8.33,24,46.0,24,1010.3,24,9.2,24,0.4,6,8.5,20,11.7,15.2,48.4,*,46.0, ,0.05,G,999.9,110000
1001099999,2016-08-19,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.44,24,44.3,24,1016.8,24,15.6,24,0.3,6,3.7,24,11.5,14.4,48.4, ,43.5, ,0.02,G,999.9,100000
1001099999,2016-08-20,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",8.56,24,42.7,24,1013.1,24,11.9,24,14.5,6,5.5,24,16.7,24.3,54.7, ,41.0, ,0.0,G,999.9,100000
1001099999,2016-08-21,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.89,24,40.5,24,1015.2,24,14.0,24,12.5,6,6.4,24,17.1,26.2,50.7, ,40.3,*,0.0,G,999.9,100000
1001099999,2016-08-22,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.67,24,39.6,24,1020.6,24,19.4,24,7.2,6,3.7,24,5.8,9.7,47.5, ,39.6, ,0.0,G,999.9,100000
1001099999,2016-08-23,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.56,24,44.1,24,1023.9,24,22.7,24,1.3,6,3.7,24,8.9,10.7,47.7,*,41.2, ,0.0,G,999.9,110000
1001099999,2016-08-24,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",8.61,24,46.1,24,1018.8,24,17.6,24,0.4,6,5.5,24,11.7,14.2,48.4, ,46.8, ,0.11,G,999.9,110000
1001099999,2016-08-25,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",8.0,24,44.6,24,1016.1,24,14.9,24,4.4,6,3.1,24,6.4,10.3,47.8, ,45.9, ,0.05,G,999.9,110000
1001099999,2016-08-26,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.44,24,38.3,24,1017.5,24,16.3,24,15.0,6,10.3,24,25.1,37.1,46.2, ,40.8,*,0.03,G,999.9,10000
1001099999,2016-08-27,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.67,24,36.3,24,1019.7,24,18.5,24,18.6,6,8.8,23,14.4,19.2,44.8, ,39.4, ,0.0,G,999.9,0
1001099999,2016-08-28,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.56,24,38.1,24,1014.7,24,13.5,24,19.7,6,3.7,23,7.8,10.7,46.4, ,39.6, ,0.0,G,999.9,0
1001099999,2016-08-29,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.33,24,38.4,24,999.0,24,997.9,24,19.7,6,10.7,24,23.3,32.4,48.0, ,41.5, ,0.0,I,999.9,0
1001099999,2016-08-30,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.94,24,37.3,24,999.4,24,998.3,24,8.7,6,7.6,24,11.7,19.8,45.1, ,39.2,*,0.0,G,999.9,10000
1001099999,2016-08-31,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",4.0,24,32.5,24,996.9,24,995.7,24,13.5,6,16.1,24,23.3,31.5,42.6, ,37.8,*,99.99, ,999.9,10000
1001099999,2016-09-01,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.0,24,32.8,24,1001.6,24,0.4,24,14.5,6,7.7,23,15.5,22.0,44.4, ,36.9, ,0.01,G,999.9,0
1001099999,2016-09-02,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.0,24,39.8,24,998.0,24,996.9,24,8.4,6,11.8,24,17.9,24.3,47.7, ,40.8, ,0.13,G,999.9,10000
1001099999,2016-09-03,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",4.89,24,33.6,24,1002.4,24,1.2,24,19.2,6,10.9,24,18.8,32.4,45.3, ,38.1, ,0.06,G,999.9,10000
1001099999,2016-09-04,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",5.94,24,31.9,24,1012.8,24,11.6,24,24.9,6,8.1,24,12.6,21.0,46.0, ,38.5, ,0.03,G,999.9,0
1001099999,2016-09-05,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.67,24,42.1,24,1009.9,24,8.8,24,8.3,6,9.9,24,14.4,17.1,47.8, ,41.4, ,0.0,G,999.9,10000
1001099999,2016-09-06,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.78,24,42.5,24,997.6,24,996.5,24,11.2,6,11.6,24,20.8,29.9,50.0, ,44.1,*,0.5,G,0.4,10000
1001099999,2016-09-07,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.28,24,40.2,24,1007.7,24,6.5,24,7.8,6,8.7,24,15.5,22.0,45.1, ,39.7,*,0.0,G,999.9,10000
1001099999,2016-09-08,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.22,24,39.1,24,1009.7,24,8.5,24,12.4,6,10.3,24,27.0,36.1,46.4,*,37.8, ,0.0,G,999.9,0
1001099999,2016-09-09,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",8.11,24,44.9,24,997.6,24,996.5,24,3.4,6,17.2,24,29.1,38.1,47.7, ,44.2, ,0.54,G,0.4,10000
1001099999,2016-09-10,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",8.39,24,45.0,24,994.8,24,993.7,24,4.3,6,16.1,24,31.1,44.5,49.3, ,45.0,*,0.24,G,999.9,110000
1001099999,2016-09-11,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",8.67,24,44.2,24,993.0,24,991.9,24,4.7,6,16.5,24,26.8,35.2,48.9, ,46.8, ,0.2,G,999.9,110000
1001099999,2016-09-12,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",8.44,24,44.6,24,1002.9,24,1.8,24,5.2,6,18.3,24,32.1,41.8,48.6, ,46.2, ,0.01,G,999.9,10000
1001099999,2016-09-13,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.67,24,44.0,24,989.2,24,988.1,24,0.9,6,18.2,24,25.3,32.6,47.7, ,41.2,*,0.69,G,999.9,110000
1001099999,2016-09-14,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.94,24,38.6,24,1007.6,24,6.4,24,14.0,6,15.6,24,24.5,39.0,47.1, ,40.5, ,0.13,G,999.9,10000
1001099999,2016-09-15,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.39,24,41.6,24,1013.8,24,12.6,24,8.4,6,12.4,24,23.3,24.1,46.2, ,41.9, ,0.0,G,999.9,110000
1001099999,2016-09-16,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.5,24,44.2,24,1003.8,24,2.7,24,2.5,5,12.1,23,20.4,25.6,46.9, ,43.0, ,0.02,G,999.9,10000
1001099999,2016-09-17,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",7.28,24,44.1,24,996.6,24,995.5,24,0.3,6,11.4,24,15.5,16.9,45.9,*,44.2, ,0.5,G,999.9,110000
1001099999,2016-09-18,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",6.94,24,42.1,24,996.1,24,995.0,24,3.4,6,12.7,24,25.6,37.3,47.3,*,42.8,*,0.46,G,999.9,110000
